job_title,experience,salary,location,job_description,tech_stack
Junior Software Engineer - Data Science,0-1 Yrs ,Not disclosed ,,"Bachelors degree or higher in Computer Science, Information Technology, Information Sys...","['Cloud computing', 'Data management', 'Data modeling', 'Machine learning', 'Business intelligence', 'Data mining', 'Information technology', 'SQL']"
Principal Data Scientist/Senior Data Scientist/Data Scientist,0-5 Yrs ,Not disclosed ,,Principal Data Scientist Sr Data Scientists Data Scientist Jr. Data Scientist Data Scie...,"['Data Science', 'Tensorflow', 'NLP', 'Data Scientist', 'Artificial Intelligence', 'Data Modeling', 'Machine Learning', 'Numpy']"
Principal Data Scientist / Sr. Data Scientist / Data Scientist - NLP,0-5 Yrs ,Not disclosed ,,BTech MTech in CSE / Electrical / Electronics & Communication Maths & Computing Statist...,"['Machine Learning', 'Data Science', 'Predictive Modeling', 'NLP', 'Statistical analysis', 'Data Scientist', 'Artificial Intelligence', 'Data Modeling']"
Data Scientist,0-0 Yrs ,2-2.25 Lacs PA ,,This job is only fresher work Location : Lucknow only Preferably candidate from Uttar...,"['Data Science', 'Tensorflow', 'Power Bi', 'Tableau', 'Machine Learning', 'Data', 'Machine', 'Bi']"
Senior/ Lead Data Scientist - Quant,6-12 Yrs ,Not disclosed ,,"As a Senior / Lead Data Scientist, you will work on a broad range of cutting-edge dat...","['data science', 'Process documentation', 'Analytical', 'Consulting', 'Machine learning', 'Lead', 'Silicon', 'Individual Contributor']"
Data Scientist,4-9 Yrs ,Not disclosed ,,"- PhD in Computer Science, Statistics, Mathematics, or a related field. . - Experience ...","['Data Science', 'Statistical Modeling', 'Predictive Analytics', 'Random Forest', 'Data', 'Predictive', 'Science', 'Statistics']"
Data Scientist,3-6 Yrs ,Not disclosed ,,. No of years experience 6+ years - 10 Years Detailed job description - Skill Set: Core...,"['deep learning', 'data science', 'devops', 'Machine learning', 'Cloud', 'Data collection', 'Infrastructure', 'Deployment']"
Data Scientist / SIEM / SOAR Expert (Ahmedabad),7-9 Yrs ,8-15 Lacs PA ,,Statistical Modelling and Machine Learning : Extensive experience in applying statistic...,"['Machine Learning Algorithms', 'Data Transformation', 'Machine learning libraries', 'Data Manipulation', 'Pandas', 'Hypothesis Testing', 'Data visualization tools', 'Numpy']"
Data Scientists,2-7 Yrs ,Not disclosed ,,"""Data Scientists Practice Lead Analytics-","['Help Desk', 'Customer Service', 'customer relationship', 'access controls', 'Telephony support', 'Asset Management', 'Vendor Management', 'Information']"
Senior Data Scientist (On-Site),5-7 Yrs ,Not disclosed ,,"Qualification and Experience. A Masters / PhD degree in mechanical engineering, metallu...","['Data Science', 'pandas', 'Production Code development', 'GitHub', 'Research', 'numpy', 'Data Analytics', 'Python']"
Lead Data Scientist,6-10 Yrs ,Not disclosed ,,. Masters or bachelors degree in computer science or a related study or equivalent expe...,"['Data Science', 'NLP', 'GCP', 'PySpark', 'Machine Learning', 'AWS', 'TensorFlow', 'Data']"
Senior Data Scientist,4-8 Yrs ,Not disclosed ,,"In this role, you willWork on new initiatives for Machine Learning using conversational...","['Data Science', 'NLP', 'PyTorch', 'LSTM', 'GCP', 'PySpark', 'ML algorithms', 'Pandas']"
Job Opportunity | Arkray Healthcare | Data Scientist | Pune,1-5 Yrs ,11-20 Lacs PA ,,. Bachelors degree in computer science or related engineering fields from Tier-1 / Tier...,"['Object Detection', 'Image Processing', 'Cnn', 'Computer Vision', 'Machine Learning', 'Deep Learning', 'Python', 'Healthcare']"
Senior Data Scientist,5-10 Yrs ,Not disclosed ,,. Great work-life balance through permanent work from home arrangement. . Skill enhance...,"['algorithms', 'python', 'access', 'natural language processing', 'power bi', 'cloud platforms', 'data architecture', 'machine learning']"
Data Scientist,5-8 Yrs ,Not disclosed ,,"Hello Folks, Golden opportunity with a Product based company Lera technology! Position:...","['Banking Domain', 'Cloud', 'Machine Learning', 'Python', 'R', 'Data Cleansing', 'Data Extraction', 'MongoDB']"
Data Scientist,6-10 Yrs ,Not disclosed ,,"Job Location: Pune, Full time at office. Effective communication skills and experience ...","['Health Monitoring', 'forecast machinery conditions', 'Predictive Machinery Condition', 'Python Development', 'Development', 'Health', 'Data', 'Python']"
Data Scientist,10-18 Yrs ,12-22 Lacs PA ,,". Bachelors degree in Computer science, Technology, Engineering or related field Prefer...","['Data Science', 'Artificial Intelligence', 'SCALA', 'Data Modeling', 'Machine Learning', 'Pyspark', 'python', 'Neo4J']"
ML / Data Scientist,0-2 Yrs ,Not disclosed ,,The candidate should have a Bachelor s Degree . . . . 0-2 years of experience in ML / D...,"['software architecture', 'Statistical analysis', 'PDF', 'data science', 'Data modeling', 'Analytical', 'Machine learning', 'Data structures']"
Data Scientist,5-10 Yrs ,Not disclosed ,,"Hello, Greetings from GSPANN TechnologiesRole : Data ScientistExperience: 5+ YearsRequ...","['python', 'Machine Learning', 'SQL', 'Azure Devops', 'Microsoft Azure', 'Data', 'Machine', 'Devops']"
"Data Scientist, India",3-5 Yrs ,Not disclosed ,,"Preferred Qualifications: . Advanced degree in applied mathematics, statistics, actuari...","['Mobile technology', 'Statistical modeling', 'Operational excellence', 'Data modeling', 'Social media', 'Machine learning', 'Actuarial', 'Data mining']"
Data Scientist,3-8 Yrs ,Not disclosed ,,"Preferred Qualifications: . Advanced degree in applied mathematics, statistics, actuari...","['Mobile technology', 'Statistical modeling', 'Operational excellence', 'Data modeling', 'Social media', 'Machine learning', 'Actuarial', 'Data mining']"
Operation Research Data Scientist (FMCG/CPG),8-10 Yrs ,Not disclosed ,,Education: Bachelors or Masters degree in computer science / Statistics/Applied Mathema...,"['Statistical analysis', 'Operational Analytics', 'Demand Forecasting', 'Supply chain', 'Python', 'FICO Express', 'Supply Chain Operations', 'Mathematics Statistics']"
Senior Data Scientist,5-9 Yrs ,Not disclosed ,,"As a Senior Data Scientist, you will be an integral member of the technology and a...","['Product management', 'Cloud computing', 'Software design', 'Simulation', 'Contract management', 'Analytical', 'Machine learning', 'Data mining']"
Lead Data Scientist,4-9 Yrs ,Not disclosed ,,"Bachelors in Computer Science/ Engineering, Statistics, Math or related quantitative de...","['Python', 'SQL', 'Data Science', 'Machine Learning', 'Data', 'Machine', 'Science']"
Sr Principal Data Scientist,12-18 Yrs ,Not disclosed ,,. 12 to 18 years of industry working experience with expertise in data science and anal...,"['C++', 'Automation', 'Data analysis', 'metadata', 'Linux', 'Product service', 'Project management', 'Analytical']"
Analyst - Data Scientist,2-4 Yrs ,Not disclosed ,,"Bachelors degree drives us to be the best airline for our employees, customers, and eve...","['Machine Learning', 'Python', 'Predictive Modeling', 'Tensorflow', 'CNN', 'Logistic Regression', 'Generative AI', 'Natural Language Processing']"
Data Scientist 2 (Data Analytics),6-10 Yrs ,Not disclosed ,,This role is in the SophosLabs Platform - Data Team and will assist in analyzing d...,"['Selection process', 'HP data protector', 'sophos', 'Diversity and Inclusion', 'Machine learning', 'Data quality', 'Data analytics', 'SQL']"
Sr Data Scientist,5-8 Yrs ,Not disclosed ,,deliver clear business value. What you will need: . 6+ years hands-on experience buildi...,"['Mining', 'Product management', 'Cloud computing', 'data science', 'Linux', 'Machine learning', 'Oracle', 'Analytics']"
Senior/ Lead Data Scientist,2-8 Yrs ,Not disclosed ,,Experience designing data science solutions to business problems . Excellent written an...,"['Team management', 'data science', 'Analytical', 'Consulting', 'Machine learning', 'Data processing', 'Silicon', 'Analytics']"
Data Scientist,1-2 Yrs ,Not disclosed ,,Functional Skills Required - . Strong problem solving skills with an emphasis on produc...,"['C++', 'PMP', 'Coding', 'Project management', 'Social media', 'Predictive modeling', 'Business solutions', 'Information technology']"
Junior Data Scientist | GeakMinds | Chennai,0-1 Yrs ,Not disclosed ,,Location: Chennai (Presently Remote) . Employment: Full time Good knowledge of Data Sc...,"['Machine Learning', 'Python', 'SQL', 'Data', 'Machine']"
Lead Data Scientist,6-10 Yrs ,Not disclosed ,,. Masters or bachelors degree in computer science or a related study or equivalent expe...,"['Data Science', 'NLP', 'GCP', 'PySpark', 'Machine Learning', 'AWS', 'TensorFlow', 'Natural language processing']"
Senior Data Scientist,4-8 Yrs ,Not disclosed ,,"In this role, you willWork on new initiatives for Machine Learning using conversational...","['Data Science', 'NLP', 'PyTorch', 'LSTM', 'GCP', 'PySpark', 'ML algorithms', 'Pandas']"
Senior Data Migration / Data Scientist,6-11 Yrs ,Not disclosed ,,"Global strategy and planning, the DM Lead is responsible for the execution, the DM Supp...","['Data Migration', 'Data Strategy', 'data reconciliation', 'Data Scientist', 'SAP HR Payroll', 'ETL', 'Migration', 'SAP HR']"
Data Scientist,12-15 Yrs ,Not disclosed ,,Experience working with the Insurance domain would be a plus . What we are looking for ...,"['Computer science', 'Cloud computing', 'Computer vision', 'GCP', 'Analytical', 'Machine learning', 'data visualization', 'Reporting tools']"
"Senior Data Scientist, Causal Inference",4-9 Yrs ,Not disclosed ,,to technical and non-technical audiences . A deep analytical mindset . Ability to think...,"['Usage', 'data science', 'Political science', 'Analytical', 'Machine learning', 'Healthcare', 'Econometrics', 'SQL']"
Data Scientist,0-2 Yrs ,Not disclosed ,,". Data collection, processing and analysing the data and generating the reports provide...","['deep learning', 'data science', 'Artificial Intelligence', 'Data collection', 'Packaging', 'Data analytics', 'Python', 'Testing']"
Sr System Reliability Engineer (Data Scientist),1-3 Yrs ,Not disclosed ,,"Experience in predictive modeling, data science, and analysis in both batch and streami...","['Automation', 'Data modeling', 'Analytical', 'ITSM', 'Consulting', 'ITIL', 'Financial services', 'CRM']"
Argus Database & BI Publisher Expert,7-10 Yrs ,Not disclosed ,,EVERSANA is the leading independent provider of global services to the life science ind...,"['Argus Safety', 'Bi Publisher', 'Oracle Argus', 'DBMS', 'Safety', 'Publishing', 'Argus', 'Bi']"
Data Scientist,6-10 Yrs ,Not disclosed ,,Required skills and qualifications: . 6 or more years of experience . in data science ...,"['IT services', 'Data analysis', 'data science', 'Machine learning', 'Data collection', 'Product design', 'Data mining', 'Analytics']"
Data Scientist,5-10 Yrs ,Not disclosed ,,Lead the data science team - drive the development and implementation of advanced da...,"['Computer vision', 'Data analysis', 'Neural networks', 'Analytical', 'Artificial Intelligence', 'Machine learning', 'Data collection', 'Natural language processing']"
Data Scientist,9-14 Yrs ,Not disclosed ,,. 6 or more years of experience . in data science . Advanced experience in pattern rec...,"['IT services', 'Data analysis', 'data science', 'Machine learning', 'Data collection', 'Product design', 'Data mining', 'Analytics']"
Senior Data Scientist,8-12 Yrs ,Not disclosed ,,"Proficient with NLP (stemming, lemmatization, TFIDF etc.) 3+ years of professional expe...","['Analytical', 'Machine learning', 'Oncology', 'CME', 'data visualization', 'Digital marketing', 'SQL', 'Python']"
Lead Data Scientist,8-10 Yrs ,20-30 Lacs PA ,,Education: . Bachelors degree in engineering OR bachelors degree in quantitative field ...,"['Data Science', 'MySQL', 'Data Analytics', 'R', 'Python', 'Analytics', 'Science', 'Data']"
Senior Data Scientist ( Operation Research),10-14 Yrs ,Not disclosed ,,Proficiency in FMCG/CPG domain. Experience level : Total of 10 to 12 + years of experie...,"['Statistical analysis', 'Statistics', 'Python', 'Operational Analytics', 'IBM Ilog Cplex', 'Google OR tools', 'Demand Forecasting', 'Gurobi']"
Senior Data Scientist,4-9 Yrs ,Not disclosed ,,. 4+ years of hands-on experience architecting and designing highly scalable and resili...,"['Computer science', 'Usage', 'People development', 'Data management', 'Performance management', 'data science', 'GCP', 'Machine learning']"
Senior Data Scientist,5-9 Yrs ,Not disclosed ,,"Bachelor s, Master s or PhD degree in a related discipline (Mathematics, Statistics, Co...","['Computer science', 'C++', 'SAS', 'Analytical', 'PHP', 'Predictive modeling', 'SPSS', 'Teradata']"
Data Scientist,3-8 Yrs ,Not disclosed ,,We are currently seeking a passionate Data Scientist with a proven record of building ...,"['Text mining', 'Computer vision', 'Data analysis', 'Image processing', 'Machine learning', 'Natural language processing', 'Data mining', 'Apache']"
Senior Data Scientist ( AI / ML ),10-12 Yrs ,Not disclosed ,,Proficiency in FMCG/CPG domain. Experience level : Total of 10 to 12 + years of experie...,"['Statistical analysis', 'Supply Chain Analytics', 'Operational Analytics', 'Demand Forecasting', 'Text Classification', 'Market Mix Modelling', 'Time series', 'SQL']"
AI Engineer,1-6 Yrs ,Not disclosed ,,Position Overview: Seeking an AI Engineer proficient in Python and image processingEsse...,"['Natural Language Processing', 'computer vision', 'Python', 'cnn', 'machine learning', 'artificial intelligence', 'customeCNN', 'deep learning']"
Data Scientist,2-4 Yrs ,Not disclosed ,,Experience in data mining . Understanding of machine-learning and operations research ....,"['C++', 'Operations research', 'Analytical', 'Machine learning', 'data visualization', 'Data mining', 'Business intelligence', 'Statistics']"
